Force[kip],Deformation[in]
-106.850559593403,-0.0745855000000000
-108.401360528912,-0.0745870000000000
-106.901689285762,-0.0749520000000000
-105.480911283792,-0.0745885000000000
-104.007596622358,-0.0738605000000000
-102.538324040412,-0.0753150000000000
-99.9689423839206,-0.0753165000000000
-97.3721787160913,-0.0745870000000000
-95.8890742811011,-0.0745870000000000
-95.4676874907166,-0.0742205000000000
-94.3065087213242,-0.0734940000000000
-92.0890691593440,-0.0738560000000000
-90.0721781424470,-0.0734940000000000
-89.0469315275674,-0.0709460000000000
-87.9952641475098,-0.0702215000000000
-87.1627052782135,-0.0694940000000000
-85.9302422891090,-0.0702200000000000
-84.0943142359550,-0.0673085000000000
-82.4918928115276,-0.0669455000000000
-81.4471022007677,-0.0662160000000000
-80.8524156321393,-0.0643975000000000
-79.9419430140684,-0.0651235000000000
-78.2595048256583,-0.0636695000000000
-77.4892336752465,-0.0629420000000000
-76.0947327431441,-0.0629420000000000
-76.0420884418639,-0.0633050000000000
-74.1201039180283,-0.0618505000000000
-71.2407361516217,-0.0611245000000000
-70.1756970580563,-0.0582120000000000
-69.7204178338872,-0.0596690000000000
-69.0138572434015,-0.0571225000000000
-67.3260058170132,-0.0556650000000000
-65.5809713327243,-0.0571225000000000
-64.7885401243176,-0.0556635000000000
-63.7869851076606,-0.0545725000000000
-63.2698671518496,-0.0542080000000000
-62.0100230619284,-0.0531155000000000
-61.1045578024319,-0.0527525000000000
-59.9483478177678,-0.0512980000000000
-58.0335403964447,-0.0498445000000000
-57.5987147153970,-0.0498445000000000
-55.6893333718829,-0.0491185000000000
-54.2496658300578,-0.0469345000000000
-53.4699713778662,-0.0469345000000000
-52.6328148762492,-0.0462050000000000
-51.1550110185947,-0.0447480000000000
-49.4277379284703,-0.0458440000000000
-47.8744678871167,-0.0451145000000000
-47.6569216191931,-0.0425665000000000
-45.8068357839411,-0.0414740000000000
-45.2315843478272,-0.0403815000000000
-44.4277281824999,-0.0396550000000000
